userName,Rating,ReviewDate,ReviewText,SentimentScore,SentimentCategory,SentimentBucket
Pengguna Google,5,2022-04-07 23:08:06,Excellent,0.5719,Positive,0.5 to 1.0
Pengguna Google,5,2022-04-07 14:53:12,TOP,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2022-04-06 17:11:24,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2022-04-01 22:00:38,"Aplikasi KOCAK!!! Udah pesen buat tgl 27 april, tiba2 di telpon suruh nambah biaya lagi 210.000 dengan alasan harga yg tertera di aplikasi belom di update, klo ngga mau nambah suruh cancel, terus salah siapa? Salah yg beli? Gak lagi2 deh pesen disini, kapok!!",-0.25,Negative,-0.49 to 0.0
Pengguna Google,5,2022-04-01 17:25:21,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2022-04-01 14:47:01,"User friendly, banyak pilihan pembayaran.",0.4939,Positive,0.0 to 0.49
Pengguna Google,1,2022-03-30 23:34:55,"Pembayaran shopee pay selalu gagal, dan saya yg mau meneruskan pemesanan, gaada fitur back buat cek jam keberangkatan ataupun gaada info jam pemberangkatan di step pembayaran, yg saya kira akan sama jam yg saya pesan sebelumnya malah beda.. Keterangan jam ada setelah telah di transfer, gaada biaya refund..",-0.1027,Negative,-0.49 to 0.0
Pengguna Google,1,2022-03-30 08:28:03,"Rugi banget pake apk ini, sudah jelas"" dtang jam sesuai yg di tentukan , malah ktinggalan, pengaduan sudah pdahal sama sekali tidak ada info panggilan bilangnya gak bisa di hubungi, uang tiket ya loss , sama sekali tidak ada kebijakan, padahal di apknya jelas"" ada jaminan 75% kembali ini tidak sama sekali.",-0.3182,Negative,-0.49 to 0.0
Pengguna Google,5,2022-03-28 16:38:52,"Reservasi, waktu n kenyamanan ok",0.296,Positive,0.0 to 0.49
Pengguna Google,5,2022-03-27 09:53:37,"Pemesanan tiket semakin mudah, namun PO nya masih terbatas",-0.5574,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2022-03-26 20:49:05,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2022-03-25 13:20:02,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2022-03-18 19:29:19,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2022-03-17 09:45:28,Pertama kali pesan tiket lewat redbus.. untuk perjalanan ke Prabumulih. Dan sudah bayar langsung di cancel oleh redbus.. sangat mengecewakan aplikasi sampah,-0.25,Negative,-0.49 to 0.0
Pengguna Google,5,2022-03-15 11:41:11,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,3,2022-03-11 22:09:29,Aplikasi Error tidak bisa menemukan lokasi/kota/terminal di kolom pencarian. Biasanya lancar,-0.4019,Mixed Negative,-0.49 to 0.0
Pengguna Google,1,2022-03-11 22:08:38,Abis update Pencarian kota masa jdi pda kga ada Parah bener Update bukanya bagus Malah burik Gx ada perbaikan mh apus nh aplikasi Pindah yg logo biru,0.4939,Mixed Negative,0.0 to 0.49
Pengguna Google,1,2022-03-10 07:38:43,Aplikasi sampah . Pas pemesanan sudah tertera fasilitas bus executive class . Setelah tiba Di PO . Jadi patas VIP. Tolong ngasih info yang benar. Nyesal download/ pakai aplikasi ini . Buat yang lain jangan pesan bus lewat aplikasi ini . Saya jamin nyesal,-0.0772,Negative,-0.49 to 0.0
Pengguna Google,1,2022-03-06 18:11:33,"Pihak redBus nya kayak bocah, email bilang batal. Pas balas email pembatalan buat nanya, balasnya bilang masih aktif. Saya minta reschedule ga mau. Ekskalasi ke atasannya malah jutek di tlpon. Lebih gentle bus yg saya book nawarin reschedule open ticket. Setiap pake aplikasi ini, mau pencet apa aja pasti munculnya ""ada kesalahan"".",0.4404,Mixed Negative,0.0 to 0.49
Pengguna Google,1,2022-03-03 11:20:43,Baru dua kali pakai. Kasus pertama bus saya full dan malah direschedule besoknya. Kasus kedua jadwal keberangkatan dan tiba tidak sesuai dengan jadwal penyedia layanan bus. Saya rasa koordinasi antara redbus dan penyedia layanan bus masi belum optimal.,0.3612,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2022-03-02 03:05:32,Top,0.2023,Positive,0.0 to 0.49
Pengguna Google,1,2022-03-01 20:33:13,"Aplikasi jelek, jam berapa perkiraan nya jauh banget, no kursi juga buat apa, kalau ujung"" nya duduk bebas,",-0.296,Negative,-0.49 to 0.0
Pengguna Google,1,2022-02-25 23:46:38,"Kecewa sekali .. Tgl 13/02 Membeli tiket po. haryanto smrg-jkrt, tetapi ternyata tidak ada rute bus yang lewat agen yang ditentukan. Akhirnya diganti dengan armada lain dan kursi yang tidak sesuai yaitu kursi samping sopir yang tidak nyaman sekali itupun setelah pindah ke lokasi agen yang jaraknya tidak dekat. Pokoknya kecewa sangat dan kapok dengan insident seperti itu. Lebih baik pikir 2x deh kalau mau beli tiket bus.",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2022-02-25 09:36:16,Nice apps,0.4215,Positive,0.0 to 0.49
Pengguna Google,5,2022-02-24 17:15:04,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2022-02-24 08:05:33,TOP banget,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2022-02-22 10:58:27,Good aplikasi,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2022-02-12 15:40:43,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2022-02-11 07:25:49,Everything will be ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2022-02-08 17:23:27,"Aplikasi kacau, saya pesan kursi 35 dan 36, setelah saya lakukan pembayaran dan tiket diterima via email, dan saya konfirmasi ke po bus katanya kursi 35 dan 36 tidak tersedia. Kami hanya menyediakan kursi sampai 34. Jadi tiket saya tidak berlaku. Untuk klaim pengembalian uang pun susah hilang sudah uang saya utk 2 tiket senilai 439.000. hati- hati utk menggunakan aplikasinya.",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,1,2022-02-07 17:35:47,"Heh developer, apk mu error, masa masuk ke menu pembayaran nge freeze apk nya kek mana si, gagal terus mo pembayaran",-0.4767,Negative,-0.49 to 0.0
Pengguna Google,5,2022-02-03 21:47:53,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2022-02-02 13:35:00,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2022-02-01 17:01:21,"Mau pake app ini lagi asal diperbaiki kualitas layanannya. Pesan pertama dan ke 2 oke. Yg ke 3 Miss, ditinggal bus Santoso alasan telat bus datang jam 2 ditunggu 8 menit ngg datang terus ditinggal, padahal saya pesan keberangkatan jam 2.30. duit ilang g tanggung jawab baik PO bus Santoso maupun appnya",-0.6369,Negative,-1.0 to -0.5
Pengguna Google,5,2022-01-29 15:58:21,"Penangan cepat namun complaint melalui email, Saran ada wa/tlp dan informasi WA CS tidak auto reply, sehingga Customer bs mendapat info selanjutnya dengan valid.",-0.296,Mixed Positive,-0.49 to 0.0
Pengguna Google,1,2022-01-28 20:52:25,"Pajak nya mahal mending pesen ke agen langsung via transfer, udah gitu kalo udah make voucher sekali seterusnya gak bisa make walaupun beda voucher, rutenya juga kurang lengkap banyak Po yg gak ada dibeberapa jurusan",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2022-01-27 20:51:07,Great,0.6249,Positive,0.5 to 1.0
Pengguna Google,1,2022-01-26 22:34:39,"Sharing aja saya beli tiket BUS dari bogor ke malang. dan saya sudah transfer via rek. bank. Setelah saya transfer, sayapun menunggu konfirmasi pembayarannya selama kurang lebih 30 menitan. Saya pantauin tuh smpe angka nol takut knp2. Setelah angka nol tiba2 aplikasinya crash beberapa menit saat saya tekan tombol konfirmasi pembayarannya. Nah akhirnya saya tunggu tuh sampe batas waktu terakhir bayar dan TIKET SAYA KADALUWARSA DAN UANG SAYA TIDAK KEMBALI. MAKASIH. TELAH BUAT SAYA MENGUTANG!!!!!",-0.0772,Negative,-0.49 to 0.0
Pengguna Google,1,2022-01-25 20:09:39,"Aplikasi busuk. Penumpang ga dapet kursi, disuruh duduk bawah selama perjalanan 12 jam. Ga ada kompensasi lagi. Hati-hati yang pakai app ini terutama PO bus Handoyo.",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,2,2022-01-20 12:49:03,"QR code tidak mau muncul, untung pihak PO nya bisa membantu",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,4,2022-01-20 06:52:16,"Ok lah,,pesanan gampang..tinggal ngikutin alur..jadi dah",0.296,Positive,0.0 to 0.49
Pengguna Google,5,2022-01-18 00:53:08,So far so good,0.6213,Positive,0.5 to 1.0
Pengguna Google,5,2022-01-17 14:39:44,Easy,0.4404,Positive,0.0 to 0.49
Pengguna Google,4,2022-01-14 07:50:10,Ganti bintang Alhamdulillah uang sudah d refund walau hr nunggu 1mgg...so far ok sih walaupun ada bbrpa operator yg tdk mau bantu...sy d bantu ka Evan (klo tdk slah terimakasih bnyk ya redbus,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2022-01-12 20:07:30,Baru mau pesen dsuruh bayar virtual waktu diberi cuma 6mnit no virtual gak muncul2..stelah baca rivew bnyak yg *1 gak jd deh pesen pake ini takut ntar drugikan juga kek yg lain,-0.296,Negative,-0.49 to 0.0
Pengguna Google,5,2022-01-12 18:28:39,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2022-01-12 18:24:08,Pelayanan Buruk bikin nama po jelek,-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2022-01-09 22:16:47,Aplikasi sudah cukup bagus. Kalo bisa di tingkat kan lagi. Saran aja begitu chekout bayar di tempat ada perubhana tujuan. Supaya gak ada cancel perjalanan,-0.25,Mixed Positive,-0.49 to 0.0
Pengguna Google,4,2022-01-09 21:59:35,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2022-01-08 09:43:54,Saya mau melanjutkan pemesanan di no kursi yg sudah saya pesan tapi tidak bisa,-0.296,Mixed Positive,-0.49 to 0.0
Pengguna Google,5,2022-01-05 17:49:57,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2022-01-04 17:33:47,Mudah dan legal,0.128,Positive,0.0 to 0.49
Pengguna Google,1,2022-01-03 14:44:41,KECEWA!!! aplikasi ini tidak disarankan PO bus yang kerjasama dengan redbus tidak profesional. Telat parah pelayanan sangat buruk,-0.5574,Negative,-1.0 to -0.5
Pengguna Google,2,2022-01-03 13:54:03,Harga lebih mahal 20% dari tarif agen🤦. Kelebihannya cara pembayarannya flexible.,0.2263,Mixed Negative,0.0 to 0.49
Pengguna Google,2,2021-12-31 17:45:51,"Tolong tingkatkan kualitas koordinasi antara redbus dan Po Busnya (khususnya PO Haryanto). Saya psn 2 mg sblm harga msh 220 rb, saat tukar tiket ternyata dpt info ada penambahan ongkosnya menjadi 280rb Krn ada kenaikan moment libur Nataru, seharusnya saat awal pemesanan SDH dicantumkan harga yg sesuai, klo spt ini kita sbg penumpang mrsa dirugikan, terbantu rating jadi 2 bintang Krn kurang 1 jam dana pengembalian sudah cair...",-0.802,Negative,-1.0 to -0.5
Pengguna Google,1,2021-12-31 15:29:10,"Sangat dirugikan sekali, pesan tiket bus PO Haryanto untuk tgl 01 januari dari Slogohimo Wonogiri ke Bekasi harga nya 220rb, pas mau berangkat H-1 ke agen bus buat ambil tiket malah ditagih tambahan biaya 60rb. Alasan nya harga nya ngga di update. Kita protes malah di salahin. Kecewa bnget asli deh, buat yg lain jangan sampe ngalamin kaya saya yaa, semoga buat pelajaran.",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2021-12-30 17:07:44,Nice,0.4215,Positive,0.0 to 0.49
Pengguna Google,5,2021-12-27 17:48:42,Good🙏🙏👌,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2021-12-27 00:39:00,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2021-12-25 11:31:34,"Good, terima kasih redbus",0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2021-12-21 20:26:50,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2021-12-18 02:19:08,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2021-12-18 01:57:36,Very good,0.4927,Positive,0.0 to 0.49
Pengguna Google,1,2021-12-17 19:38:18,"Harusnya Notif konfirmasi tiket bus di aplikasi itu ada. Kita user sering lupa komfirmasi. Kalo gak ada notif. Mesenin doang, p.o nya gak sinkron",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2021-12-16 09:12:47,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2021-12-13 10:56:37,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2021-12-10 21:28:01,"APK KON!!!! UDAH NUNGGU DI TITIK PENJEMPUTAN UDAH DI KONFIRMASI DR REDBUS AND MEKARSARI TRANS, PAS DI TELP MALAH GADA PERJALANAN, KAN TOLIL. PLEASE GAUSA DI DOWNLOAD KALO BISA REPORT NIH APK MAH REPORT, GA GUNA ANJIR!!!!!!",0.3182,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2021-12-07 19:04:30,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2021-12-06 09:56:14,Like,0.3612,Positive,0.0 to 0.49
Pengguna Google,1,2021-12-05 00:35:05,TOLONG DISAMPAIKAN KE REKAN KALIAN PO HARYANTO SAYA PESEN BUS VIP KENAPA DITENGAH PERJALANAN DIPINDAHKAN KE BUS KUMUH? UDAH TEMPAT DUDUKNYA YANG HARUSNYA DIDEPAN DIPINDAH KE BELAKANG GA PROFESIONAL BANGET NAJIS,-0.0772,Negative,-0.49 to 0.0
Pengguna Google,5,2021-11-30 11:07:28,Aplikasi super terbaik dan banyak promonya,0.5994,Positive,0.5 to 1.0
Pengguna Google,5,2021-11-29 08:41:35,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,4,2021-11-28 10:22:53,Login suka error,-0.4019,Mixed Positive,-0.49 to 0.0
Pengguna Google,4,2021-11-26 05:44:30,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2021-11-22 16:50:30,Ga recommended,0.2023,Mixed Negative,0.0 to 0.49
Pengguna Google,1,2021-11-21 21:22:16,PO bus nya sedikit,-0.5574,Negative,-1.0 to -0.5
Pengguna Google,1,2021-11-21 17:13:58,"Hati2 pemesanan lebih baik dicek lagi,tanggal bisa berubah sendiri. Jadi sebelum bayar,cek email dulu. Dan customer service ga bisa menyelesaikan problem itu.",-0.4019,Negative,-0.49 to 0.0
Pengguna Google,5,2021-11-18 17:14:54,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2021-11-12 19:26:57,"Gak banget nih app,parah. Kontak PO nya udah ga aktif ga diupdate, mau reschedule ga bisa. Ga rekom bgt ini mahhh",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2021-11-11 06:08:31,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2021-11-09 10:09:03,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2021-11-09 03:51:45,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2021-11-07 17:59:58,Good Suttle,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2021-11-06 09:52:44,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2021-11-06 06:31:21,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,2,2021-11-03 23:01:15,"No good.... Masa bus dari medan ke Jakarta nggak ada, sdh diulang2 ketik medan jakarta yg ada cuma oppps",0.1779,Mixed Negative,0.0 to 0.49
Pengguna Google,4,2021-11-03 13:11:18,"Kok untuk super exe / sleeper belum ada ya? N bbrp PO jg g ada( Gun*ng H*rta, P*ndawa, Harjay) andai ada hrs dari luar kota(sy bwi,pdhl agen resmi/offline ada)",0.0772,Positive,0.0 to 0.49
Pengguna Google,5,2021-11-02 05:21:39,Top,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2021-11-01 02:42:37,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2021-10-31 17:18:33,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2021-10-31 09:07:05,Tolong diperbaiki tentang no wa agen .supaya pelanggan bisa berkomunikasi dengan agen . Jadi tidak timbul rasa panik .,-0.296,Mixed Positive,-0.49 to 0.0
Pengguna Google,4,2021-10-28 17:49:58,Not bad,0.431,Positive,0.0 to 0.49
Pengguna Google,1,2021-10-27 01:01:58,Menyesal pakai redbus gak bisa direfund dan banyak po bus yg buruk manajemenya dimasukkan pilihan...klo bisa saya kasih bintang minus 2,-0.5574,Negative,-1.0 to -0.5
Pengguna Google,4,2021-10-26 14:31:20,"Mempermudah pemesanan tiket, pilih PO yg meyakinnya bila ingin menikmati perjalanan anda dengan baik, selisih harga dikit ga masalah lahhh yg penting nyaman..",-0.5574,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2021-10-23 05:58:57,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2021-10-18 07:47:09,Top,0.2023,Positive,0.0 to 0.49
Pengguna Google,1,2021-10-17 10:04:28,"Heleh. Di sistem ana, iso pesen, iso bayar. Jebul abis dibayar ternyata sudah tidak ada lagi. Lah kempluk. Njok ku mumet, ndilalah ditelpon CS e.. Tak piker kesalahan sistem, jebol podo ae ruwet. Njok saiki duitku rung balik. Padahal meh dinggo tuku sayor.. Heleh celeh.",-0.0772,Negative,-0.49 to 0.0
Pengguna Google,1,2021-10-16 02:48:11,"Luar biasa bis HANDOYO dari Patuk dioper 3x, terlantar di rumah makan nunggu bis 2 jam, dan sekarang nunggu supir tidur dari jam 1 mlm sampe jam 3 mlm, blm juga berangkat. Termasuk MAHAL seat sempit susah gerak. Ada kejadian temen kopernya kebawa bis satunya, krna kondektur tidak memberi tahu bhwa pindah bus. Ginilah klo cuma jatuh cinta pd pandangan pertama. Tapi ga tau dalemnya.. 😭😭😭",-0.5859,Negative,-1.0 to -0.5
Pengguna Google,1,2021-10-14 13:02:36,"redBus!!!!! Saya meminta tombol komplain untuk bus yang pemberangkatan nya tidak sesuai dengan jam nya!! Tolong di tindak lanjuti!! Jangan ada yang naik bus Po Safari lux gak sesuai jam!! Di komplain malah marah"" balik ga ada etika berangkat jm 12 mundur ke jam 2 Tolong di blacklist bus yg tidak profesional",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2021-10-12 12:29:30,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,2,2021-10-10 09:21:34,Aplikasi tidak bisa dipakai ..bad,-0.5423,Negative,-1.0 to -0.5
Pengguna Google,5,2021-10-04 13:03:16,Ok bgt,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2021-10-03 11:32:03,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2021-10-02 20:15:26,Saya tiket bus karena bis donk aku naik P3 Tronton 2542 yg suka nyaman hello Kitty 7541 biar super!👍🏻😊,0.5994,Positive,0.5 to 1.0
Pengguna Google,4,2021-10-01 22:38:17,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2021-09-30 10:37:26,Respon cs cepat... pemesanan tiket mudah.... good job,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2021-09-24 19:00:41,Kecewa sudah TERDEBIT uang saya dari BCA. tiket di cancel oleh redbus. Bukti sudah saya email semua ke redbus dihub tapi tidak dapat jawaban yg memuaskan. Tolong jangan dihapus coment saya sudah ke 2 kali nih saya coment,-0.25,Negative,-0.49 to 0.0
Pengguna Google,1,2021-09-23 18:28:02,Pelayanan perihal complain tidak memuaskan.. Claim voucher berbelit²..,-0.3612,Negative,-0.49 to 0.0
Pengguna Google,5,2021-09-23 18:03:35,Pesan tiket bus secara online sangat cepat dan praktis... thx redbus,0.3612,Positive,0.0 to 0.49
Pengguna Google,5,2021-09-23 07:07:56,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2021-09-19 15:10:06,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2021-09-18 07:52:20,Top,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2021-09-16 06:00:54,Sangat membantu... supaya gak antreee lagi heheee. Thank you,0.3612,Positive,0.0 to 0.49
Pengguna Google,5,2021-09-14 10:23:37,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2021-08-28 00:30:15,Banyak bus yg gak sesuai dengan jam berangkat dan waktu sampai nya. Ada tulisan nya masuk jln tol . Eh nyata nya gak. Harus nya pihak redbus sangsikan untuk po yg nakal2 jng tutup mata,-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2021-08-13 08:48:56,Enak naik travel Pasteur Beli tiket lewat Red Bus... Dijamin mudah dan pelayanan ya OK.. sopir²nya ramah dan bawa mobilnya enak... Tdk ngebut Makasih setiap ke bandung atau balik kebogor saya senang naik travel Pasteur Selalu semangat dan bisa santai hati menjadi nyaman dlm setiap perjalanan Makasih byk Salam Nurna,0.296,Positive,0.0 to 0.49
Pengguna Google,2,2021-08-10 16:59:07,Masih banyak yg complain,-0.3612,Negative,-0.49 to 0.0
Pengguna Google,1,2021-08-07 18:01:56,"Nunggu transit di km 19 SUPER LAMA, udah pengalaman 2x naik dari pool cibitung ke km 19. Nunggu dari jam 4 sore sampe jam 7 malem",0.34,Mixed Negative,0.0 to 0.49
Pengguna Google,1,2021-07-31 10:41:53,"Pengalaman pribadi.. Pesen tiket bus online, jkt - jember, bayar lunas,, nmr hp yg didaftarkan..Pun telah terkonfirmasi,, ternyata pihak redbus salah satu angka saat serahkan berkas ke pihak PO ,, alhasil saya tidak bisa dihubungi saat ada perubahan jadwal dan titik penjemputan oleh pihak PO.. Dan akhirnya tertinggal.. Saat dikomplain ke cs bilang komplain sudah terselesaikan.. Aplikasi asu,, bner"" ga da tanggung jawabnya..",-0.802,Negative,-1.0 to -0.5
Pengguna Google,4,2021-07-23 13:48:16,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2021-07-11 20:51:27,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2021-07-10 08:25:46,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,3,2021-07-10 06:12:24,untuk pembatalan sudah d konfirmasi dan pengembalian uang masih d proses melaluli email. walaupun status d aplikasi belum berubah saya harap pengembalian dana benar2 diproses dan saya bkal good coment. saya pikir perlu memperbarui aplikasinya agar sinkron dengan status atau proses yang berjalan.,0.4404,Mixed Positive,0.0 to 0.49
